lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L2362615,MERICA  - PULPA DE MARACUYA MERICA UNIDAD 250 g - MERICA,1.0,12.6,2.89,,,,,,ET,False,,2026-08-31,2026-08-31 23:00:35
L2362615,MERICA  - MARACUYÁ CON PEPAS MERICA UNIDAD 500 g - MERICA,1.0,13.9,2.89,,,,,,ET,False,,2026-08-31,2026-08-31 23:00:35
L2432615,MERICA  - PULPA DE MARACUYA MERICA UNIDAD 250 g - MERICA,1.0,12.8,2.98,,,,,,ET,False,,2026-08-31,2026-08-31 23:00:35
