lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
HF PB 216 26,GOYA UE  - PULPA DE MORA GOYA UE UNIDAD 250 g - GOYA UE,1.0,6.9,2.96,2.24,,,,3.08035714285714,ET,False,,2026-08-05,2026-08-05 20:30:36
HF PB 216 26,GOYA UE  - PULPA DE MORA GOYA UE UNIDAD 250 g - GOYA UE,2.0,6.9,2.88,2.04,,,,3.38235294117647,ET,False,,2026-08-05,2026-08-05 20:30:36
HF PB 216 26,GOYA UE  - PULPA DE MORA GOYA UE UNIDAD 250 g - GOYA UE,3.0,7.0,2.76,2.24,,,,3.125,ET,False,,2026-08-05,2026-08-05 20:30:36
HF PB 216 26,GOYA UE  - PULPA DE MORA GOYA UE UNIDAD 250 g - GOYA UE,4.0,7.1,3.05,2.11,,,,3.36492890995261,ET,False,,2026-08-05,2026-08-05 20:30:36
HF PB 216 26,GOYA UE  - PULPA DE MORA GOYA UE UNIDAD 250 g - GOYA UE,5.0,7.2,3.0,2.2,,,,3.27272727272727,ET,False,,2026-08-05,2026-08-05 20:30:36
HF PB 216 26,GOYA UE  - PULPA DE MORA GOYA UE UNIDAD 250 g - GOYA UE,6.0,6.9,2.99,2.11,,,,3.27014218009479,ET,False,,2026-08-05,2026-08-05 20:30:36
L2172612,CHIVERIA S.A.  - FRESA PICADA 16 KG - CHIVERIA S.A.,1.0,7.7,3.65,,,,,,ET,False,,2026-08-05,2026-08-05 20:30:36
