lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L1832615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,1.0,14.4,3.47,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
L1882615,MERICA  - MARACUYÁ CON PEPAS MERICA UNIDAD 500 g - MERICA,1.0,13.4,3.04,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
L1942615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,1.0,14.0,3.52,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
L1942615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,2.0,13.8,3.53,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
L1942615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,3.0,14.2,3.71,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
L1942615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,4.0,14.3,3.66,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
L1942615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,5.0,13.8,3.72,,,,,,ET,False,,2026-07-13,2026-07-13 21:00:33
