id,proveedor,fruta,cantidad_prog,unidad,fecha_programada,observaciones,estado,actualizado
,Fripa,MOTA GUANÁBANA-MP00028,3000.0,KG,2026-07-13 15:00,enviar tachos vacíos ,Programada,2026-07-13 18:30:34
