lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L12832615,MERICA  - PULPA DE GUANABANA MERICA UNIDAD 250 g - MERICA,1.0,14.4,3.58,,,,,,ET,False,,2026-07-02,2026-07-02 22:00:26
L1832603,ECUAJUGOS SA  - PULPA DE FRESA 16 KG - ECUAJUGOS SA,1.0,8.9,3.42,0.89,,,,10.0,SF,False,,2026-07-02,2026-07-02 22:00:26
L1832603,ECUAJUGOS SA  - PULPA DE FRESA 16 KG - ECUAJUGOS SA,2.0,9.3,3.58,0.83,,,,11.2048192771084,SF,False,,2026-07-02,2026-07-02 22:00:26
L1832603,ECUAJUGOS SA  - PULPA DE FRESA 16 KG - ECUAJUGOS SA,3.0,9.7,3.41,0.87,,,,11.1494252873563,SF,False,,2026-07-02,2026-07-02 22:00:26
L1832607,REYLACTEOS C.L.  - SALSA DE FRESA LISA - REYLACTEOS C.L.,1.0,8.2,3.69,,8.6,,,,SF,False,,2026-07-02,2026-07-02 22:00:26
L1832607,REYLACTEOS C.L.  - SALSA DE FRESA LISA - REYLACTEOS C.L.,2.0,8.3,3.56,,8.8,,,,SF,False,,2026-07-02,2026-07-02 22:00:26
L1832609,KAARUFOOD CIA LTDA  - PULPA DE FRESA 12 KG - KAARUFOOD CIA LTDA,1.0,9.3,3.36,,,,,,SF,False,,2026-07-02,2026-07-02 22:00:26
