documento,origen,cliente,estado,fecha_programada,fecha_efectiva,actualizado
ECLA/PICK/00020,S00135,NATURANDINA AMERICA IMPORT SL,Hecho,2026-07-31 10:00,2026-08-07 16:18,2026-08-08 02:00:28
