lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
HF PB 191 26,GOYA USA  - PULPA DE NARANJILLA GOYA USA UNIDAD 397 g - GOYA USA,1.0,7.5,3.31,2.11,,,,3.55450236966825,SF,False,,2026-07-17,2026-07-18 02:00:32
L1912615,MERICA  - PULPA DE LULO MERICA UNIDAD 250 g - MERICA,1.0,7.7,3.08,,,,,,ET,False,,2026-07-17,2026-07-18 02:00:32
L1982615,MERICA  - PULPA DE LULO MERICA UNIDAD 250 g - MERICA,1.0,7.4,3.24,,,,,,ET,False,,2026-07-17,2026-07-18 02:00:32
L1982615,MERICA  - PULPA DE LULO MERICA UNIDAD 250 g - MERICA,2.0,7.5,3.26,,,,,,ET,False,,2026-07-17,2026-07-18 02:00:32
L1982615,MERICA  - PULPA DE LULO MERICA UNIDAD 250 g - MERICA,3.0,6.9,3.19,,,,,,ET,False,,2026-07-17,2026-07-18 02:00:32
L1982615,MERICA  - PULPA DE LULO MERICA UNIDAD 250 g - MERICA,4.0,6.9,3.24,,,,,,ET,False,,2026-07-17,2026-07-18 02:00:32
L1982615,MERICA  - PULPA DE LULO MERICA UNIDAD 250 g - MERICA,5.0,7.2,3.27,,,,,,SF,False,,2026-07-17,2026-07-18 02:00:32
