documento,origen,cliente,estado,fecha_programada,fecha_efectiva,actualizado
PDT/INT/00028,S00168,NATURANDINA AMERICA IMPORT SL,Hecho,2026-08-11 16:08,2026-08-11 20:05,2026-08-12 04:03:25
