lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
HF PB 198 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,1.0,13.9,3.65,0.79,,,,17.5949367088608,ET,False,,2026-08-11,2026-08-11 18:00:30
HF PB 223 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,1.0,14.0,3.85,0.7,,,,20.0,ET,False,,2026-08-11,2026-08-11 18:00:30
HF PB 223 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,2.0,14.0,3.8,0.64,,,,21.875,ET,False,,2026-08-11,2026-08-11 18:00:30
HF PB 223 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,3.0,14.1,3.79,0.71,,,,19.8591549295775,ET,False,,2026-08-11,2026-08-11 18:00:30
HF PB 223 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,4.0,13.7,3.66,0.72,,,,19.0277777777778,ET,False,,2026-08-11,2026-08-11 18:00:30
L2222615,MERICA  - MARACUYÁ CON PEPAS MERICA UNIDAD 500 g - MERICA,1.0,15.5,3.06,,,,,,ET,False,,2026-08-11,2026-08-11 18:00:30
L2232603,LOS ANDES  - PULPA DE PIÑA 16 KG - LOS ANDES,1.0,14.9,3.63,,15.1,,,,ET,False,,2026-08-11,2026-08-11 18:00:30
