lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L2082615,MERICA  - PULPA DE TAMARINDO MERICA UNIDAD 250 g - MERICA,1.0,18.2,2.78,,,,,,ET,False,,2026-08-12,2026-08-12 15:30:33
L2242615,MERICA  - PULPA DE TAMARINDO MERICA UNIDAD 250 g - MERICA,1.0,18.3,2.87,,,,,,ET,False,,2026-08-12,2026-08-12 15:30:33
L2242615,MERICA  - PULPA DE TAMARINDO MERICA UNIDAD 250 g - MERICA,2.0,18.3,2.84,,,,,,ET,False,,2026-08-12,2026-08-12 15:30:33
L2242615,MERICA  - PULPA DE TAMARINDO MERICA UNIDAD 250 g - MERICA,3.0,19.5,2.98,,,,,,ET,False,,2026-08-12,2026-08-12 15:30:33
