lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L2302615,MERICA  - PULPA DE MORA MERICA UNIDAD 250 g - MERICA,1.0,6.9,3.0,,,,,,JG,False,,2026-08-18,2026-08-18 16:59:45
L2302615,MERICA  - PULPA DE MORA MERICA UNIDAD 250 g - MERICA,2.0,7.3,2.95,,,,,,ET,False,,2026-08-18,2026-08-18 16:59:45
L2302615,MERICA  - PULPA DE MORA MERICA UNIDAD 250 g - MERICA,3.0,7.5,2.95,,,,,,ET,False,,2026-08-18,2026-08-18 16:59:45
