lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
HF PB 173 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,1.0,12.0,3.58,0.7,,,,17.1428571428571,SF,False,,2026-07-06,2026-07-06 19:30:34
HF PB 187 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,1.0,12.3,3.6,0.71,,,,17.3239436619718,SF,False,,2026-07-06,2026-07-06 19:30:34
HF PB 187 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,2.0,12.3,3.54,0.7,,,,17.5714285714286,SF,False,,2026-07-06,2026-07-06 19:30:34
HF PB 187 26,GOYA USA  - PULPA DE PIÑA GOYA USA UNIDAD 397 g - GOYA USA,3.0,11.4,4.01,0.8,,,,14.25,SF,False,,2026-07-06,2026-07-06 19:30:34
