lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
HF PB 251 26,GOYA USA  - PULPA DE GUAYABA GOYA USA UNIDAD 397 g - GOYA USA,1.0,6.5,4.02,0.46,,,,14.1304347826087,SF,False,,2026-09-08,2026-09-08 22:00:40
HF PB 251 26,GOYA USA  - PULPA DE GUAYABA GOYA USA UNIDAD 397 g - GOYA USA,2.0,6.5,4.03,0.46,,,,14.1304347826087,SF,False,,2026-09-08,2026-09-08 22:00:40
