lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L2332607,REYLACTEOS C.L.  - SALSA DE FRESA LISA - REYLACTEOS C.L.,1.0,8.2,3.52,,8.9,,,,ET,False,,2026-08-21,2026-08-21 15:59:53
