lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L2372604,DULCAFE S.A.  - SALSA DE CHOCOLATE 1 KG - DULCAFE S.A.,1.0,59.0,6.4,,16.0,,,,SF,False,,2026-08-25,2026-08-26 03:00:36
L2372604,DULCAFE S.A.  - SALSA DE CHOCOLATE 1 KG - DULCAFE S.A.,2.0,59.4,6.5,,16.5,,,,SF,False,,2026-08-25,2026-08-26 03:00:36
