lote,producto,num_parada,brix,ph,acidez,recorrido,viscosidad,pct_fruta,ratio,responsable,repeticion,observaciones,fecha_produccion,actualizado
L2092601,UNILEVER  - COCO RALLADO 20 KG - UNILEVER,1.0,36.9,4.72,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
L2092601,UNILEVER  - COCO RALLADO 20 KG - UNILEVER,2.0,36.8,4.53,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
L2092601,UNILEVER  - COCO RALLADO 20 KG - UNILEVER,3.0,36.5,4.46,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
L2092601,UNILEVER  - COCO RALLADO 20 KG - UNILEVER,4.0,36.3,4.54,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
L2092601,UNILEVER  - COCO RALLADO 20 KG - UNILEVER,5.0,37.0,4.58,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
L2092601,UNILEVER  - COCO RALLADO 20 KG - UNILEVER,6.0,37.0,4.35,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
L2092612,CHIVERIA S.A.  - FRESA PICADA 16 KG - CHIVERIA S.A.,1.0,7.9,3.59,,,,,,ET,False,,2026-07-28,2026-07-29 04:00:28
