documento,origen,cliente,estado,fecha_programada,fecha_efectiva,actualizado
PDT/INT/00019,S00134,NATURANDINA AMERICA IMPORT SL,Hecho,2026-07-24 14:11,2026-07-24 18:56,2026-07-25 03:47:16
